,wallets,initiated_by_gr_participant,trx_gr_participants_during_round,trx_between_gr_participants,first_trx_d_round
1752,0x14fffa2cf1c6fbfb1e279524dbe9fef4d516b288,False,False,False,False
1753,0x48a00a62241ae5031b8c95833d41601b9141c5c4,False,False,False,False
1754,0x242052b3309bea8e0f7e84356ff6b9b18853012e,False,False,False,False
1755,0xccdc5768bf383f9772fb3f5729e2c8e8c8f4b763,False,False,False,False
1756,0x1e2f2a2b83427f90ba09d434d108476adab60091,False,False,False,False
1757,0xe53166f4d724236b4235a9bacef0e425d9f13956,False,False,False,False
1758,0x0b04e2907e3fa2b7d7808b15e9036403499d0a64,False,False,False,False
1759,0x60834a976335f9fd9a175df335df17be719ce68d,False,False,False,False
1760,0x8d46e0c5514161465a1b3b796c4e1ca186581b98,False,False,False,False
1761,0xb80accbac3c21a8cd95b59315d601ec0a2c65435,False,False,False,False
1762,0x627197fc940fc693cc40bbbd2837a7dd5ce31f82,False,False,False,False
1763,0x33f6ee932cea603fafd6854827259be172c91da4,False,False,False,False
1764,0x3d1c193f63c7be01bd9488ae04670743b2c3ec5f,False,False,False,False
1765,0xc0e93e7c4f9706acf47ce3fa96567240b28a33c0,False,False,False,False
1766,0xcca02de5372cb0caac425543487789eef5d17fb5,False,False,False,False
1767,0x31012d1270a826a8a40259583a639f5963c778dc,False,False,False,False
1768,0x8f81dbcebbb03a8c4850d36becb136e0caa37f0a,False,False,False,True
1769,0x996e58c728b63dd6978f2d810ae780d3b75447d1,False,False,False,False
1770,0xf28729440cf46d652850304044f7ad68f2c73c34,False,False,False,False
1771,0x98e35e3fec3fb08908ecec08c379e4ecd8928f1e,False,False,False,True
1772,0x0de8f48152196cbd0f6d324dc4c3663fbd6c3828,False,False,False,False
1773,0xe7ec9359b6d9325f9097bcd366f0b8565eec5c96,False,False,False,False
1774,0x0b2e033735fca9d436216b661227d9c497c30e9c,False,False,False,False
1775,0x1505df84fccea36b8c337aaff486f21d3748a20f,False,False,False,False
1776,0x0b205720af318cc4248266291a911bfcf02b617d,False,False,False,False
1777,0x893a83f5521001559883cb9682b15439c023e54f,False,False,False,False
1778,0x7926eef83dcea713d31520b509aa4193ea236e9e,False,False,False,False
1779,0x371fc5c713b5ae0c392d6014cebf0ea8680f324b,False,False,False,False
1780,0x919c9f9de5e69e953ca55ca967be2ed772bfc0d1,False,False,False,False
1781,0x10c934e34c0c25d97ba8e8442d9dc7feddc4c388,False,False,False,False
1782,0xeaf264d6668b3851254be2a233c89aa8330093ef,False,False,False,False
1783,0xcc52f72c0813e1ada3e4acacd57d7ffeca3620ec,False,False,False,False
1784,0x176b8c8dd7657a011fcac694364e69cf011980e9,False,False,False,False
1785,0x1f16d347e90387f4151366407b8bd7526b835bc6,False,False,False,False
1786,0xb37ff7f6b4eb07fde6a468e9bfc38b149a945da2,False,False,False,False
1787,0x7f17796378d049338408fd575025268fb7a5b432,False,False,False,False
1788,0xeee50d3343e86e089ff6c59910ca3b9ac73d7baa,False,False,False,False
1789,0x1a59251a02cf3d4e84e6c0d9c856cb9c1c0fd711,False,False,False,False
1790,0x9bf649a375c90669b64f59ab59b3be65cd3cd097,False,False,False,False
1791,0xcaa7c47e4684af466293e10aec58eaf4e7b195b4,False,False,False,False
1792,0x45504a8bc1fe63e8742dc359b65fb9d7a69fe75f,False,False,False,False
1793,0xcb895dfa8808d0c5a900ced39da485ddc0bf31e9,False,False,False,False
1794,0x200b8d28d31a7bd1d61a64ae196d5316c757fe10,False,False,False,False
1795,0xedb892bbd19188cd2def63249d6a657ac6f98935,False,False,False,False
1796,0xb61103731830c69965414f509a05b1149419b4af,False,False,False,True
1797,0xb0a5633f372a733211fa5c1487988a9e01903795,False,False,False,True
1798,0x07cc50f6d1b89d153bcd06659fbbc821a27423fe,False,False,False,False
1799,0xa9dcf11e07b343aa70d3a6163225daed149cc7d4,False,False,False,False
1800,0x7b79c37bb80cc76fe6b758c7140228fecc7e2a2e,False,False,False,False
1801,0xaba90f170508bb7ec8aaa75f4397809a7f81e453,False,False,False,False
1802,0x4d55999b51a3dfc182dc9e066daf356ac46da10c,False,False,False,False
1803,0xfba2b7cac21580b8d94fc7c4470cf433018509f6,False,False,False,False
1804,0xede4fba2b6948a3b4a8d613a9b2def96d11daf67,False,False,False,False
1805,0x493194db1f05328fa1374310af404b31c1b30b02,False,False,False,True
1806,0x06ec210e38a990119deb83dba8e7b485aa21b16c,False,False,False,False
1807,0x9b92167cc64891427949a8800455853b43185a1e,False,False,False,False
1808,0x46e75000b091bfbe6fd4aa3e28595323a50eb87f,False,False,False,False
1809,0x8dec53fb70014da59a37d840f6845ca38cf2e6eb,False,False,False,False
1810,0x68292357e9b0b35e08861ccdb53290bdb92999c5,False,False,False,False
1811,0x2ece8f219f94477f448abd30e52b8e0f23333da5,False,False,False,False
1812,0xd04306f9a9e951822565f598bdebac98cc87072a,False,False,False,False
1813,0xb532dc039259f00cb8c42409dfc24d6c3311879c,False,False,False,False
1814,0x1850ab1344493b8f66a0780c6806fe57ae7a13b4,False,False,False,False
1815,0x4910879cdab34c0cef180ce1fd1c1e9171d38faf,False,False,False,False
1816,0x9b0608371410eb604b4eb1a8d67420910596ab9e,False,False,False,False
1817,0xd31685d994c55bbd25fdfc8562c2290bd1449d13,False,False,False,False
1818,0xdcfe20e6c1d14c26930a28b1f92fb981cda26884,False,False,False,False
1819,0xce4d12f555aed8b23f74dd9cdd9df8d2e90bc03d,False,False,False,False
1820,0x39a9ec44d383e23d9384033973bfa8ed8e15efa8,False,False,False,False
1821,0x42337497a608c85b63da5f3265172ae6407fa306,False,False,False,False
1822,0xa1be60a3dd728c15004344ace9039dae426a707b,False,False,False,False
1823,0xacaf6dd5aac811d06c45a105aed016ce38f2a72e,False,False,False,False
1824,0x102ecf88fca3a11f7818805074d5cab00be62d7e,False,False,False,False
1825,0xd7555bc6ffec81c45aaa49ef63a8dce5c30e1c17,False,False,False,True
1826,0x9b6c920e9d82cd5e5b2af4a810365d19cca27854,False,False,False,False
1827,0xdfb8c06a9f38785e9831aa027615efc21eb1e40d,False,False,False,False
1828,0x7f5d412045cc39e1ad47bac6040601e6ee77ac09,False,False,False,False
1829,0x24db6e9fb6597e0871901cf4e91cfbae48672853,False,False,False,False
1830,0x37aba67adbc27c9434fcd9fc7ce7f00a06066a41,False,False,False,False
1831,0xef83a287ded45962997584174ddb2c68dc215e3b,False,False,False,False
1832,0xd0e515832e644c30f1797624ca953fe4d66c290d,False,False,False,False
1833,0x3614ee56ced79c0967e91e675002c260c18d04f6,False,False,False,True
1834,0x324b1873568fdf038a6e2188d0a9374b36725046,False,False,False,False
1835,0xf7aba709e6cc4782e69be1e5a2baf8d8cfbd673b,False,False,False,False
1836,0x731463e90026bdca104f21c1e7b1f86bc35d2137,False,False,False,False
1837,0x86b300e238783c0ee5d09e5043ac918057c14442,False,False,False,False
1838,0xe5618da0b1618da3f11542f0990a6eb40020810c,False,False,False,False
1839,0x05a13dcf55ea6d532f15284f39e02811fc183a8a,False,False,False,False
1840,0x60ba4356c062771f59c5b8e609cffecc20b1d1a3,False,False,False,False
1841,0x2f4167abaa9779e41dcd3798ce7f9d0826003d4c,False,False,False,False
1842,0xc29c43ea70c13ba1dfc6257647532742be8ad9da,False,False,False,False
1843,0xdc943e8be0e9e437861670621e605be926e2d800,False,False,False,False
1844,0xeba23a88ff5ebffcc2546ea37aa2ed4ae8363c56,False,False,False,False
1845,0x2cc302751c21522c65ec41bc5816998cda7dc75e,False,False,False,False
1846,0xadd0d8acf864a94d667b9981356d536f198ed043,False,False,False,False
1847,0x1de63fe9bf09bdd4bc0b27b7c977252d04639685,False,False,False,False
1848,0x6753c5364c56114befd890389eef40a0a193f575,False,False,False,False
1849,0xb00b36e3c3b81f4b243931e4cff30d22715b314c,False,False,False,False
1850,0x430b9af6324b425c38b7405d28ef4bb23473f779,False,False,False,True
1851,0x86c2bd766e954b00effc6741977fedecdaa24d58,False,False,False,False
1852,0x7420ab60106e6b5c3f1339a2f03b93685ab7af1c,False,False,False,False
1853,0xf27071c352d1845c101d8181aa4ea70f8d0d6b68,False,False,False,False
1854,0xaa3df072f20951977a2685b276e7534c2b3c5232,False,False,False,False
1855,0x702aed14eb5e5cb1c07e4587fbea9e67ada1124d,False,False,False,True
1856,0xc08bd650bee19eb3dcf39e6d0531aa4dd9653069,False,False,False,False
1857,0xfce018155890b72fe7aae0a4520fb43db50f6041,False,False,False,False
1858,0x3d3cda4ea1cb551910f253ffbadd1c481517607f,False,False,False,False
1859,0xbfe98ba61eb224f657d392333f213f6d75cc6972,False,False,False,False
1860,0x0d48079f22354812a997c559030b8532479e44a5,False,False,False,False
1861,0xc5774d0506223606c1656ff5247c412b1d6d4e45,False,False,False,False
1862,0x3743cdcbba5f63c1d57f87cb71c96317193accf5,False,False,False,False
1863,0xb0491776210e2fd2733b21b3c005d32ff5a6dd3b,False,False,False,True
1864,0xcc2a34fa0ea8f880cc6988e4839fe7641b551294,False,False,False,False
1865,0x434eb950ef67470f1c255bdacd1b6a39e1c67a14,False,False,False,False
1866,0x4770f67db9d09ca7347c1fccbf3795a464065ecb,False,False,False,False
1867,0x92a92b89124c620fab72d3ed741b859040e42f12,False,False,False,False
1868,0xd95bc3175cc2f2b9a3f8ab33a40cf0d6117af3d1,False,False,False,False
1869,0x8510a3dcd80e47f5ea1eb297feaa2277b6700cc7,False,False,False,False
1870,0x8693c9af7ef677e8d93c94be3a23a28868870967,False,False,False,False
1871,0x42af703afbc127748207709d59943bcddb5c13c9,False,False,False,False
1872,0x00d4c071966169a82e999c99cb9468052ad506ee,False,False,False,False
1873,0x6569ae9bcccdd55a68749b9d5a008dcaec6cb48c,False,False,False,False
1874,0xe4cadbc3dd1a3c992db91f415664826918cd12a8,False,False,False,False
1875,0xc84327c2671faf325be931815e7550a295be7728,False,False,False,False
1876,0x90e7633244e5857c544010504586fc71baa67429,False,False,False,True
1877,0x7df796410b1871f807dff66968934b8f33c338cf,False,False,False,False
1878,0x2cf84928261f655a47d04ec714d3bedf9375de46,False,False,False,False
1879,0x862e8223e5c69f21bd8ddf95aa08a5067b0be0bd,False,False,False,False
1880,0x03803a4e96cb4c087b84a86000fc427c02f78378,False,False,False,False
1881,0xe7cb18a7c213f57a07278c19a8626579d91f991b,False,False,False,False
1882,0xc91867e8588f672bfcb3eaf3f13b4629cd7d5ed0,False,False,False,False
1883,0x766af24b5677e9752ff71f0d9881488f321e64ff,False,False,False,False
1884,0x1942e57af48ad2e2a16a6892c6b9541820bb5470,False,False,False,False
1885,0x690aa0d9593dfa428629ede4efba5a9c198b9fa6,False,False,False,False
1886,0x0fd1d4d42ae4fda8922cef80a13bdb070a40b1e9,False,False,False,False
1887,0x33878e070db7f70d2953fe0278cd32adf8104572,False,False,False,False
1888,0x66b14fce3361eb42d4de0b939f51dd06bce8a084,False,False,False,False
1889,0x3ff95aaa30bc88d2e0c9c16e688b017b5f42545a,False,False,False,False
1890,0x763debb2ddfe4655fda0871aae8fdfb386c36b23,False,False,False,False
1891,0xb9db89dc838602ec3144f988705d9ee05c9a629b,False,False,False,False
1892,0x29a5099dc590948a658e48b3085133ca9aa317f6,False,False,False,False
1893,0xaf56e396067d84d10650428fb7828d7df9711011,False,False,False,False
1894,0x07736b1acd69b132111dc1a70167df86a2d2555e,False,False,False,False
1895,0x68897d3c09c5019bfa59fc863f9d86d4583861ef,False,False,False,False
1896,0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,False,False,False,False
1897,0x74f76cf778c8b77192083ef71af7b156b5a6e5f1,False,False,False,False
1898,0xd3dcc06cba99090adcb564e70162b34a3b754f00,False,False,False,True
1899,0xcaf414557308dd59e80bc19d0df35f068ce82b4d,False,False,False,False
1900,0x8ff515a1d2f803198531c2e44a003744b81d91e0,False,False,False,False
1901,0xc9c0ef44cd5922a532392e1dcb384f45600b7dc7,False,False,False,True
1902,0xa4ca2ca1e5c11c0746a086063da1dfc3796efd2e,False,False,False,False
1903,0xf2953b0dadfd3d86975273de2c975d49fceb3669,False,False,False,False
1904,0xa9e14c1df751dc3e710fcb3a92019667ae7fcf2d,False,False,False,False
1905,0x92e7f7ef57b1335e3704f662bb6b1056a8f03e99,False,False,False,False
1906,0xb6e3633baca360f52d51c88b2a1b00200275e54b,False,False,False,False
1907,0x9b21ae7a802cb8e3da4ffdd001f65cf17db9daf6,False,False,False,False
1908,0x2b1456429887d815d0b068540c9f3d17df8f04e2,False,False,False,False
1909,0x9c63276541ee34fdc285c1c13ae60a43b6826e4f,False,False,False,False
1910,0x4650d0c9e3148a8f66af374820aa2eca0a47dad4,False,False,False,False
1911,0x1afeed83476d42e94246d2e703ec536d1c3c6ca8,False,False,False,False
1912,0xd46dcddf569ca1f5b8050662fc4c99a42e2c6341,False,False,False,False
1913,0x2085a0d4909cf366c89de1cae4ad2771b3eebb4e,False,False,False,True
1914,0xe49b5afe6d9b6934b7511b7264740938fa4abedd,False,False,False,False
1915,0xf36e8d9188a46cf0925a8967962d028b4b4943b8,False,False,False,False
1916,0xe711d6b006674a271866553a22acd3570dbf46ef,False,False,False,False
1917,0x2345733500614ae1655fbd8afe109952a2338ae7,False,False,False,True
1918,0x6a4e99a7e109e2324a8aba22aca65960fe7ae2cc,False,False,False,False
1919,0xe7c3a8fb479731aefcd7e6941f1d6f2b73ee5e34,False,False,False,False
1920,0x6a69b0886c360bedb5712eb1063ff269a97162a1,False,False,False,False
1921,0xca00cb9d7c40451b540af87fce751d7c7e00bdf3,False,False,False,False
1922,0xc51a1be55f76f4d390d3eea2d665d54629c8cdc5,False,False,False,True
1923,0x904bb2b1606583de42a380636dab40424b53710f,False,False,False,False
1924,0x74e0baf0b0365b4040797f13ffff8291fcf5033c,False,False,False,False
1925,0xb369a3b24f7f55a81b86a04b334f892c106b0bca,False,False,False,False
1926,0xf5f5c8924db9aa5e70bdf7842473ee8c7f1f4c9d,False,False,False,False
1927,0x4ad81a2e5e1fdb4e28d2f44b374e2d80aae9fa61,False,False,False,False
1928,0x371afeb16cd6de15f58f30b544dfd81a5f255a7e,False,False,False,False
1929,0x06c5606ff51ea7c1908f8f88056333dfcedd940c,False,False,False,False
1930,0xd53747d46279717ea9da423e433bed48a8ee9f73,False,False,False,False
1931,0xf1c537a653b158824b11180d0f9ed66fd898c24d,False,False,False,False
1932,0x1d321f88d61438329d6802c6ec318c4152e3b989,False,False,False,False
1933,0xec7c320c347c4a80e02661b75d5e1cbfe6892c3e,False,False,False,False
1934,0xd17baea15afb467b9629055001c85d5c05eaf77c,False,False,False,False
1935,0x897015b76388a8cf8935ebd8fb8bbc58d6594a03,False,False,False,False
1936,0xec132e59c59b860eadfe8bd90107960cd079789b,False,False,False,False
1937,0xaadf193f9f25c2e16d1850eff82d98037d3cde08,False,False,False,False
1938,0x313bbc2545a3778a42fe5e0ce7f32eb0cf21ed45,False,False,False,False
1939,0x657340f8f3187bb251700ede07140aaa93c08c35,False,False,False,False
1940,0xde0fe2c4d16d7b10328b4c1afddfb0066b626a99,False,False,False,False
1941,0x96a124772c27a02da30e0483d4635df11f5fa157,False,False,False,False
1942,0xf0a8fc5d52f6fba58bc979efbf798ef0a0bf5939,False,False,False,False
1943,0xe76183d03fcad988f74a2645c122b06b467f6649,False,False,False,False
1944,0xe817da1fd6e27902c53dcb96cec0da8bb4aa42e9,False,False,False,False
1945,0xf61efb44f4fbcdeff99bd87d5440960b79a80d92,False,False,False,False
1946,0x1fa9ed1e143826e563b82407adcc4030a70fc87b,False,False,False,False
1947,0x886cf30e5f7c6f69ef1be1173a53a6dd04e76966,False,False,False,False
1948,0x3afb5ec38dc42d310e4552f19da56b13dc2ff8fc,False,False,False,False
1949,0x6c3f373baec5d2d0fb3c82c4f3db5e48873ae363,False,False,False,False
1950,0x8618b677491dc62850bc17bbd0802d35dbf51043,False,False,False,False
1951,0xa8f62eac6e5c15c180a5d7649c38b889e183d59e,False,False,False,False
1952,0x9a3831cd7686bb2d0b11b2daef4dd4cdb7384e4f,False,False,False,False
1953,0xca5674d8f7d64e85f62d446bec5e96210eec3b06,False,False,False,False
1954,0xbda696f77cb2fa03ae1ac1c071164863e9301c5c,False,False,False,False
1955,0x3b71e97bf08c3ffb2ac80e58bddb922a06427ca1,False,False,False,False
1956,0x9a8b55c777e85b63c72d5beeaf183c0169a20ba9,False,False,False,False
1957,0x7eaec254f78613d9d57e1fdb8d9964ea36e7523d,False,False,False,False
1958,0x833a52944b418fb0cb1c9f20d8f74175537595c0,False,False,False,False
1959,0xdcdb53e8e1123baa64a0b7d3da13e360ca843797,False,False,False,False
1960,0xaccf1ecfd04307c4250a071a6eebe17488932053,False,False,False,False
1961,0xbb6a791d18039fe0bc4b893cf35ae582d8c328cd,False,False,False,False
1962,0x7469d91dd6e5972f95014a4e7fb5c59b2d41b19f,False,False,False,False
1963,0x00467b8a2831c8ed5881628b533715c0286927bc,False,False,False,False
1964,0xa017067f57b6889329f947f8e731f09a00fce008,False,False,False,False
1965,0xb404ac417cc93e36ffaf9257e5220c3817ed12c9,False,False,False,False
1966,0x89c7325b63bd12b84d5aa227f512b2ad923b44da,False,False,False,False
1967,0xdf0f25ee0faefb02c2f68bd210f4be094ce25ce5,False,False,False,False
1968,0xc486baabaf5c76c379e63c3354a46a78f4f28c48,False,False,False,False
1969,0x3177286b370e5ce041300cde39660bfbdd4c07c0,False,False,False,False
1970,0x951f88b410462bb7434bbd458ed1756b308556f6,False,False,False,False
1971,0x384b2cf8ea0ce552b1f1a865154de6ac0404d600,False,False,False,False
1972,0xf8f3fc7713ce74f82f25c48c6079cc44f7c6b501,False,False,False,True
1973,0x854f269887a46acf3ace4f2ef6341df4843a5865,False,False,False,False
1974,0x96c41b3d5e2b3f26f46b21022a17d72dbb3fa760,False,False,False,False
1975,0xc4a12b4f4c39ad5b0800d934b82c6be8e40a5e95,False,False,False,False
1976,0x1982bd37e91fd7a8c88805e9a7aa009fa804b1f9,False,False,False,False
1977,0x6fbf772a52a887fbbd643b3721a1671dc2e5e200,False,False,False,False
1978,0xb1aec8dc9d1dc8d96258f04518bbf683d7ee81d6,False,False,False,False
1979,0xb4d07c45a757fb50a4a08ccc5cb637bd0bc829cf,False,False,False,True
1980,0x9862fd5b8dbfbe4e887d244d28e53d792ded66eb,False,False,False,False
1981,0x8ef6c15ac2fed5bc24e1ea8e7027b9b3ac125c7d,False,False,False,False
1982,0x4d62c6b68267d511f8a65cf6098e675d64aa0eed,False,False,False,False
1983,0xbed84faee2f6552d8a0454b02a51e36fa5a1e9c5,False,False,False,False
1984,0x46f7fa2607fecb964e9c3e7ee62adf4a8e117ef2,False,False,False,False
1985,0xb93af31dabd6a6dde6135a01cd1927d9bc73208a,False,False,False,True
1986,0x59a327060047aee4fec76f08f687d0fbae5d8821,False,False,False,False
1987,0x59d1eba02ddd98da9810b6aacf4f1a5ee27150f4,False,False,False,False
1988,0x9470665238c0f3cd04d376a1416c061010c53eb2,False,False,False,False
1989,0xcd80bc81c77b3bc1658a6c9bd42c2548bcee8807,False,False,False,False
1990,0xaa8b7a5387bc510c828901b689b72b224a437da8,False,False,False,False
1991,0xcd6a1d75d3e29867fdace0b2d1b24ed646c914ea,False,False,False,False
1992,0xc6d0b96a401a81450fbe462940f4c9da1cf2602c,False,False,False,False
1993,0xd6985c847f8f4d83cf0d5a7ae2656fd4d1d1f9f8,False,False,False,False
1994,0x4455d82a115394df5fb2414d8069d45646450f83,False,False,False,False
1995,0xe13a82cdc5246af81f8704ea0b6803c0353e3b49,False,False,False,False
1996,0x47bf8b191b00ac0e84d2ccf8cd7e093455452b58,False,False,False,False
1997,0xce01f653c3d2ab7387b807cc7a8cae565d9021d6,False,False,False,False
1998,0x5d12e277dfe031645249244e14788e4d370d492e,False,False,False,False
1999,0xeb96324ec3e158480bca57cabbdd7e9efe901d1a,False,False,False,False
2000,0xb94b4220265419cd8279706b23df25036862d1f8,False,False,False,False
2001,0x2d7cccbab40d858e82b7142bc4aaf2c8a03d13fd,False,False,False,False
2002,0x5bd00718fc7efbd9ce5f3166537f32402437dd8a,False,False,False,False
2003,0x3f5dfa8ae05b559d3c8da00c1386f72ab3ae1c04,False,False,False,False
2004,0xdad5c770ad218b266410198ae3a75a512aacec3c,False,False,False,False
2005,0xc6e859b400daa289541c955dc3d4ef70a08aef68,False,False,False,False
2006,0xfc66a1f969bb77eb89a314725d657312d58f1589,False,False,False,False
2007,0x53a0c366d403e5ba56c122e285bc0ddcf6a32f6e,False,False,False,False
2008,0x46f111324469f6b8c50b421a431d4c4f142538ea,False,False,False,False
2009,0x8ddf88949836919202ffc291d0519e2b9f3bcde8,False,False,False,False
2010,0xe6286edca8e6997c949a82e748fa1b382cc58fd3,False,False,False,True
2011,0x48c84fb52dd6fd66cf4c150224b1d41b5f0729c4,False,False,False,False
2012,0xeb85449a63a254f0a8ec583cc84a07c116326bbc,False,False,False,False
2013,0xb2aee0fba2d548ec113b9688e2537b6c774eac98,False,False,False,False
2014,0xde33df4c3485fd870359c7ff23c039de1d0df87a,False,False,False,True
2015,0x3e9d1366c513a6b30c35246dea778a608e35fb47,False,False,False,False
2016,0xb3fa8b9566b0e132e7173788f01c4660bb1ce7bc,False,False,False,True
2017,0x082e6042480ceccd96d240e08742bf5a772c93c2,False,False,False,False
2018,0x62f48ee02b137e139a7b292d4be2e6ee2d3c3526,False,False,False,False
2019,0x08459af643f8add5015236cc5e5b2da3436de17f,False,False,False,False
2020,0x37e59b5ef298ab3801b8159a44bfc3ff954eb8cf,False,False,False,False
2021,0x0940ce1963e8442f0c87c67bdbe16ec57669615b,False,False,False,False
2022,0x3663112fd38f1815a706cb20b63c69fac416daa9,False,False,False,True
2023,0x283949d7c2ad3c8bca304df6aa5d9a2a78e02b77,False,False,False,False
2024,0x91b5a5393299bef83e0deaf274c503aac0e2e60c,False,False,False,False
2025,0xf648eddf969ab86c137c606d28e83851b2d03b4e,False,False,False,False
2026,0x3bc7d7a271b5c3167ecbc43d66053886ffaffa01,False,False,False,False
2027,0x9ded50ae9d043e1473f7159c0279fd1631153f41,False,False,False,False
2028,0x470bcbfaff75c45d8ecdb2b6a4e8bea2fbeed04e,False,False,False,False
2029,0x99d438788d693e2eb797bb417b2fc1217d88fc3d,False,False,False,False
2030,0xf5349898ab874eb0d52620e68608195a15b5f024,False,False,False,False
2031,0x622ccb1c3ad38a6e898cdbe03f54a9d2f41b7ae8,False,False,False,False
2032,0xe3d09ff93917fc380f2a1c1714525ba9344a7169,False,False,False,False
2033,0x0cb5d3dc004b0c9e14d13ed9cc94c2fd219223cb,False,False,False,False
2034,0x225d15a83dbe58ce7b3a1889a4ba5e9e836365cd,False,False,False,True
2035,0xd5aa2edc88cf161707b389319ec080f6c0a7e76c,False,False,False,False
2036,0x47f13e18db56ed7de350223ba0a948910f7ada3d,False,False,False,True
2037,0x3382008fdfd4ef0660dad1e2672a674e6c49a518,False,False,False,False
2038,0x85213aae5652809f96dae335bdcdd43954891950,False,False,False,False
2039,0xf636089b02c746a0152490ba3ccbed72b8ea22bf,False,False,False,False
2040,0x1e47ba1e76f8fb6a63869e0e538096c155b9fba6,False,False,False,False
2041,0xcd1f1e3e44bff5812deb63088e8b1831176b70b3,False,False,False,False
2042,0xe8a9956e0be0e7901516137cc198fc0235e855a8,False,False,False,False
2043,0xd2482fc63a9217554bf0edf9116d866ebd414e09,False,False,False,False
2044,0x55ba9c90c37e3206570ac9dc872c0f053d155f77,False,False,False,False
2045,0xe0b69b1ea26100954337882db60fa8d1e04af0ad,False,False,False,False
2046,0x5c81975bde46ca89c49b20ebd45487d2908faaca,False,False,False,False
2047,0xac1c21e421427180d76cab6314dade64cbd9972e,False,False,False,False
2048,0x08290a2df4bc942232d0e2d24d0d8dfdff123749,False,False,False,False
2049,0x39e9655e5228bbc849cd32bc6be19ce9bcd633f2,False,False,False,False
